fpath,NACA_no,AoA,Mach,CD,CL
airfoils-1deg/NACA1008a_-1Re_50000M_0.3.jpg,NACA1008,-1,0.3,0.01572,-0.0291
airfoils-1deg/NACA1009a_-1Re_50000M_0.3.jpg,NACA1009,-1,0.3,0.01673,-0.0281
airfoils-1deg/NACA1010a_-1Re_50000M_0.3.jpg,NACA1010,-1,0.3,0.01805,-0.0248
airfoils-1deg/NACA1011a_-1Re_50000M_0.3.jpg,NACA1011,-1,0.3,0.0198,-0.0174
airfoils-1deg/NACA1012a_-1Re_50000M_0.3.jpg,NACA1012,-1,0.3,0.02214,-0.0067
airfoils-1deg/NACA1013a_-1Re_50000M_0.3.jpg,NACA1013,-1,0.3,0.02521,0.0039
airfoils-1deg/NACA1014a_-1Re_50000M_0.3.jpg,NACA1014,-1,0.3,0.02916,-0.0185
airfoils-1deg/NACA1015a_-1Re_50000M_0.3.jpg,NACA1015,-1,0.3,0.03243,-0.1905
airfoils-1deg/NACA1016a_-1Re_50000M_0.3.jpg,NACA1016,-1,0.3,0.03528,-0.2349
airfoils-1deg/NACA1017a_-1Re_50000M_0.3.jpg,NACA1017,-1,0.3,0.03854,-0.2142
airfoils-1deg/NACA1018a_-1Re_50000M_0.3.jpg,NACA1018,-1,0.3,0.041,-0.2321
airfoils-1deg/NACA1019a_-1Re_50000M_0.3.jpg,NACA1019,-1,0.3,0.04414,-0.2168
airfoils-1deg/NACA1020a_-1Re_50000M_0.3.jpg,NACA1020,-1,0.3,0.04695,-0.2326
airfoils-1deg/NACA1021a_-1Re_50000M_0.3.jpg,NACA1021,-1,0.3,0.05083,-0.2103
airfoils-1deg/NACA1022a_-1Re_50000M_0.3.jpg,NACA1022,-1,0.3,0.05545,-0.1401
airfoils-1deg/NACA1023a_-1Re_50000M_0.3.jpg,NACA1023,-1,0.3,0.05768,-0.2488
airfoils-1deg/NACA1025a_-1Re_50000M_0.3.jpg,NACA1025,-1,0.3,0.0696,-0.0757
airfoils-1deg/NACA1027a_-1Re_50000M_0.3.jpg,NACA1027,-1,0.3,0.08439,0.0011
airfoils-1deg/NACA1028a_-1Re_50000M_0.3.jpg,NACA1028,-1,0.3,0.09201,-0.0685
airfoils-1deg/NACA1030a_-1Re_50000M_0.3.jpg,NACA1030,-1,0.3,0.10624,-0.1165
airfoils-1deg/NACA1104a_-1Re_50000M_0.3.jpg,NACA1104,-1,0.3,0.01709,-0.0415
airfoils-1deg/NACA1109a_-1Re_50000M_0.3.jpg,NACA1109,-1,0.3,0.01683,-0.0384
airfoils-1deg/NACA1110a_-1Re_50000M_0.3.jpg,NACA1110,-1,0.3,0.01814,-0.038
airfoils-1deg/NACA1111a_-1Re_50000M_0.3.jpg,NACA1111,-1,0.3,0.01989,-0.0341
airfoils-1deg/NACA1112a_-1Re_50000M_0.3.jpg,NACA1112,-1,0.3,0.02223,-0.026
airfoils-1deg/NACA1113a_-1Re_50000M_0.3.jpg,NACA1113,-1,0.3,0.02531,-0.0166
airfoils-1deg/NACA1114a_-1Re_50000M_0.3.jpg,NACA1114,-1,0.3,0.02924,-0.0095
airfoils-1deg/NACA1115a_-1Re_50000M_0.3.jpg,NACA1115,-1,0.3,0.03289,-0.1801
airfoils-1deg/NACA1116a_-1Re_50000M_0.3.jpg,NACA1116,-1,0.3,0.0362,-0.1927
airfoils-1deg/NACA1117a_-1Re_50000M_0.3.jpg,NACA1117,-1,0.3,0.03912,-0.2004
airfoils-1deg/NACA1118a_-1Re_50000M_0.3.jpg,NACA1118,-1,0.3,0.04209,-0.19
airfoils-1deg/NACA1119a_-1Re_50000M_0.3.jpg,NACA1119,-1,0.3,0.04478,-0.2124
airfoils-1deg/NACA1120a_-1Re_50000M_0.3.jpg,NACA1120,-1,0.3,0.04799,-0.2099
airfoils-1deg/NACA1121a_-1Re_50000M_0.3.jpg,NACA1121,-1,0.3,0.05176,-0.1985
airfoils-1deg/NACA1122a_-1Re_50000M_0.3.jpg,NACA1122,-1,0.3,0.05531,-0.2029
airfoils-1deg/NACA1123a_-1Re_50000M_0.3.jpg,NACA1123,-1,0.3,0.0598,-0.1292
airfoils-1deg/NACA1124a_-1Re_50000M_0.3.jpg,NACA1124,-1,0.3,0.06513,-0.165
airfoils-1deg/NACA1125a_-1Re_50000M_0.3.jpg,NACA1125,-1,0.3,0.07022,-0.1581
airfoils-1deg/NACA1126a_-1Re_50000M_0.3.jpg,NACA1126,-1,0.3,0.07528,-0.2043
airfoils-1deg/NACA1128a_-1Re_50000M_0.3.jpg,NACA1128,-1,0.3,0.09293,-0.033
airfoils-1deg/NACA1202a_-1Re_50000M_0.3.jpg,NACA1202,-1,0.3,0.01825,-0.0303
airfoils-1deg/NACA1205a_-1Re_50000M_0.3.jpg,NACA1205,-1,0.3,0.01393,-0.0317
airfoils-1deg/NACA1206a_-1Re_50000M_0.3.jpg,NACA1206,-1,0.3,0.01442,-0.0354
airfoils-1deg/NACA1207a_-1Re_50000M_0.3.jpg,NACA1207,-1,0.3,0.01504,-0.0396
airfoils-1deg/NACA1208a_-1Re_50000M_0.3.jpg,NACA1208,-1,0.3,0.01582,-0.0437
airfoils-1deg/NACA1209a_-1Re_50000M_0.3.jpg,NACA1209,-1,0.3,0.01683,-0.0473
airfoils-1deg/NACA1210a_-1Re_50000M_0.3.jpg,NACA1210,-1,0.3,0.01813,-0.0502
airfoils-1deg/NACA1211a_-1Re_50000M_0.3.jpg,NACA1211,-1,0.3,0.01987,-0.0499
airfoils-1deg/NACA1212a_-1Re_50000M_0.3.jpg,NACA1212,-1,0.3,0.02219,-0.0445
airfoils-1deg/NACA1213a_-1Re_50000M_0.3.jpg,NACA1213,-1,0.3,0.02525,-0.0363
airfoils-1deg/NACA1214a_-1Re_50000M_0.3.jpg,NACA1214,-1,0.3,0.02915,-0.0294
airfoils-1deg/NACA1215a_-1Re_50000M_0.3.jpg,NACA1215,-1,0.3,0.03344,-0.1305
airfoils-1deg/NACA1216a_-1Re_50000M_0.3.jpg,NACA1216,-1,0.3,0.03702,-0.1192
airfoils-1deg/NACA1217a_-1Re_50000M_0.3.jpg,NACA1217,-1,0.3,0.04019,-0.1083
airfoils-1deg/NACA1218a_-1Re_50000M_0.3.jpg,NACA1218,-1,0.3,0.04292,-0.1422
airfoils-1deg/NACA1219a_-1Re_50000M_0.3.jpg,NACA1219,-1,0.3,0.0458,-0.132
airfoils-1deg/NACA1220a_-1Re_50000M_0.3.jpg,NACA1220,-1,0.3,0.04905,-0.1116
airfoils-1deg/NACA1221a_-1Re_50000M_0.3.jpg,NACA1221,-1,0.3,0.05281,-0.0464
airfoils-1deg/NACA1222a_-1Re_50000M_0.3.jpg,NACA1222,-1,0.3,0.05679,-0.0027
airfoils-1deg/NACA1223a_-1Re_50000M_0.3.jpg,NACA1223,-1,0.3,0.06015,-0.1676
airfoils-1deg/NACA1224a_-1Re_50000M_0.3.jpg,NACA1224,-1,0.3,0.06672,-0.0217
airfoils-1deg/NACA1228a_-1Re_50000M_0.3.jpg,NACA1228,-1,0.3,0.09244,0.017
airfoils-1deg/NACA1231a_-1Re_50000M_0.3.jpg,NACA1231,-1,0.3,0.11731,0.0917
airfoils-1deg/NACA1304a_-1Re_50000M_0.3.jpg,NACA1304,-1,0.3,0.01352,-0.0281
airfoils-1deg/NACA1305a_-1Re_50000M_0.3.jpg,NACA1305,-1,0.3,0.01392,-0.0324
airfoils-1deg/NACA1306a_-1Re_50000M_0.3.jpg,NACA1306,-1,0.3,0.01442,-0.0379
airfoils-1deg/NACA1307a_-1Re_50000M_0.3.jpg,NACA1307,-1,0.3,0.01504,-0.0443
airfoils-1deg/NACA1308a_-1Re_50000M_0.3.jpg,NACA1308,-1,0.3,0.01583,-0.0511
airfoils-1deg/NACA1309a_-1Re_50000M_0.3.jpg,NACA1309,-1,0.3,0.01684,-0.0581
airfoils-1deg/NACA1310a_-1Re_50000M_0.3.jpg,NACA1310,-1,0.3,0.01814,-0.0646
airfoils-1deg/NACA1311a_-1Re_50000M_0.3.jpg,NACA1311,-1,0.3,0.01985,-0.0684
airfoils-1deg/NACA1312a_-1Re_50000M_0.3.jpg,NACA1312,-1,0.3,0.02216,-0.0659
airfoils-1deg/NACA1313a_-1Re_50000M_0.3.jpg,NACA1313,-1,0.3,0.02524,-0.058
airfoils-1deg/NACA1314a_-1Re_50000M_0.3.jpg,NACA1314,-1,0.3,0.02921,-0.0494
airfoils-1deg/NACA1315a_-1Re_50000M_0.3.jpg,NACA1315,-1,0.3,0.03258,-0.1842
airfoils-1deg/NACA1316a_-1Re_50000M_0.3.jpg,NACA1316,-1,0.3,0.03544,-0.2047
airfoils-1deg/NACA1317a_-1Re_50000M_0.3.jpg,NACA1317,-1,0.3,0.03813,-0.212
airfoils-1deg/NACA1318a_-1Re_50000M_0.3.jpg,NACA1318,-1,0.3,0.04047,-0.2279
airfoils-1deg/NACA1319a_-1Re_50000M_0.3.jpg,NACA1319,-1,0.3,0.04351,-0.2078
airfoils-1deg/NACA1320a_-1Re_50000M_0.3.jpg,NACA1320,-1,0.3,0.0462,-0.2183
airfoils-1deg/NACA1321a_-1Re_50000M_0.3.jpg,NACA1321,-1,0.3,0.04907,-0.2439
airfoils-1deg/NACA1322a_-1Re_50000M_0.3.jpg,NACA1322,-1,0.3,0.05275,-0.2656
airfoils-1deg/NACA1323a_-1Re_50000M_0.3.jpg,NACA1323,-1,0.3,0.05686,-0.2714
airfoils-1deg/NACA1325a_-1Re_50000M_0.3.jpg,NACA1325,-1,0.3,0.06592,-0.2945
airfoils-1deg/NACA1328a_-1Re_50000M_0.3.jpg,NACA1328,-1,0.3,0.08751,-0.2388
airfoils-1deg/NACA1404a_-1Re_50000M_0.3.jpg,NACA1404,-1,0.3,0.01352,-0.0275
airfoils-1deg/NACA1405a_-1Re_50000M_0.3.jpg,NACA1405,-1,0.3,0.01393,-0.0337
airfoils-1deg/NACA1406a_-1Re_50000M_0.3.jpg,NACA1406,-1,0.3,0.01444,-0.0414
airfoils-1deg/NACA1407a_-1Re_50000M_0.3.jpg,NACA1407,-1,0.3,0.01507,-0.0501
airfoils-1deg/NACA1408a_-1Re_50000M_0.3.jpg,NACA1408,-1,0.3,0.01587,-0.0599
airfoils-1deg/NACA1409a_-1Re_50000M_0.3.jpg,NACA1409,-1,0.3,0.01688,-0.0703
airfoils-1deg/NACA1410a_-1Re_50000M_0.3.jpg,NACA1410,-1,0.3,0.01818,-0.0799
airfoils-1deg/NACA1411a_-1Re_50000M_0.3.jpg,NACA1411,-1,0.3,0.01991,-0.085
airfoils-1deg/NACA1412a_-1Re_50000M_0.3.jpg,NACA1412,-1,0.3,0.0223,-0.079
airfoils-1deg/NACA1413a_-1Re_50000M_0.3.jpg,NACA1413,-1,0.3,0.0256,-0.0619
airfoils-1deg/NACA1414a_-1Re_50000M_0.3.jpg,NACA1414,-1,0.3,0.02866,-0.2027
airfoils-1deg/NACA1416a_-1Re_50000M_0.3.jpg,NACA1416,-1,0.3,0.03261,-0.3366
airfoils-1deg/NACA1417a_-1Re_50000M_0.3.jpg,NACA1417,-1,0.3,0.03583,-0.3176
airfoils-1deg/NACA1418a_-1Re_50000M_0.3.jpg,NACA1418,-1,0.3,0.03865,-0.3161
airfoils-1deg/NACA1419a_-1Re_50000M_0.3.jpg,NACA1419,-1,0.3,0.04172,-0.309
airfoils-1deg/NACA1420a_-1Re_50000M_0.3.jpg,NACA1420,-1,0.3,0.04472,-0.3152
airfoils-1deg/NACA1421a_-1Re_50000M_0.3.jpg,NACA1421,-1,0.3,0.04741,-0.3423
airfoils-1deg/NACA1422a_-1Re_50000M_0.3.jpg,NACA1422,-1,0.3,0.05124,-0.3554
airfoils-1deg/NACA1423a_-1Re_50000M_0.3.jpg,NACA1423,-1,0.3,0.05472,-0.3525
airfoils-1deg/NACA1424a_-1Re_50000M_0.3.jpg,NACA1424,-1,0.3,0.05907,-0.3876
airfoils-1deg/NACA1425a_-1Re_50000M_0.3.jpg,NACA1425,-1,0.3,0.06405,-0.3693
airfoils-1deg/NACA1426a_-1Re_50000M_0.3.jpg,NACA1426,-1,0.3,0.0678,-0.4311
airfoils-1deg/NACA1427a_-1Re_50000M_0.3.jpg,NACA1427,-1,0.3,0.07213,-0.4659
airfoils-1deg/NACA1428a_-1Re_50000M_0.3.jpg,NACA1428,-1,0.3,0.07855,-0.4599
airfoils-1deg/NACA1502a_-1Re_50000M_0.3.jpg,NACA1502,-1,0.3,0.0129,-0.0181
airfoils-1deg/NACA1503a_-1Re_50000M_0.3.jpg,NACA1503,-1,0.3,0.01319,-0.0211
airfoils-1deg/NACA1504a_-1Re_50000M_0.3.jpg,NACA1504,-1,0.3,0.01354,-0.0279
airfoils-1deg/NACA1505a_-1Re_50000M_0.3.jpg,NACA1505,-1,0.3,0.01396,-0.0362
airfoils-1deg/NACA1506a_-1Re_50000M_0.3.jpg,NACA1506,-1,0.3,0.01448,-0.046
airfoils-1deg/NACA1507a_-1Re_50000M_0.3.jpg,NACA1507,-1,0.3,0.01513,-0.0571
airfoils-1deg/NACA1508a_-1Re_50000M_0.3.jpg,NACA1508,-1,0.3,0.01593,-0.0693
airfoils-1deg/NACA1509a_-1Re_50000M_0.3.jpg,NACA1509,-1,0.3,0.01695,-0.082
airfoils-1deg/NACA1510a_-1Re_50000M_0.3.jpg,NACA1510,-1,0.3,0.01826,-0.0917
airfoils-1deg/NACA1511a_-1Re_50000M_0.3.jpg,NACA1511,-1,0.3,0.0201,-0.0897
airfoils-1deg/NACA1512a_-1Re_50000M_0.3.jpg,NACA1512,-1,0.3,0.02286,-0.0651
airfoils-1deg/NACA1513a_-1Re_50000M_0.3.jpg,NACA1513,-1,0.3,0.02592,-0.1549
airfoils-1deg/NACA1514a_-1Re_50000M_0.3.jpg,NACA1514,-1,0.3,0.02675,-0.3255
airfoils-1deg/NACA1515a_-1Re_50000M_0.3.jpg,NACA1515,-1,0.3,0.02846,-0.3824
airfoils-1deg/NACA1516a_-1Re_50000M_0.3.jpg,NACA1516,-1,0.3,0.03118,-0.399
airfoils-1deg/NACA1517a_-1Re_50000M_0.3.jpg,NACA1517,-1,0.3,0.03483,-0.3735
airfoils-1deg/NACA1518a_-1Re_50000M_0.3.jpg,NACA1518,-1,0.3,0.0382,-0.3597
airfoils-1deg/NACA1519a_-1Re_50000M_0.3.jpg,NACA1519,-1,0.3,0.04119,-0.3623
airfoils-1deg/NACA1520a_-1Re_50000M_0.3.jpg,NACA1520,-1,0.3,0.04465,-0.3615
airfoils-1deg/NACA1521a_-1Re_50000M_0.3.jpg,NACA1521,-1,0.3,0.04776,-0.3731
airfoils-1deg/NACA1522a_-1Re_50000M_0.3.jpg,NACA1522,-1,0.3,0.05144,-0.3853
airfoils-1deg/NACA1523a_-1Re_50000M_0.3.jpg,NACA1523,-1,0.3,0.0556,-0.3881
airfoils-1deg/NACA1524a_-1Re_50000M_0.3.jpg,NACA1524,-1,0.3,0.05959,-0.3929
airfoils-1deg/NACA1525a_-1Re_50000M_0.3.jpg,NACA1525,-1,0.3,0.06331,-0.4331
airfoils-1deg/NACA1527a_-1Re_50000M_0.3.jpg,NACA1527,-1,0.3,0.07561,-0.4215
airfoils-1deg/NACA1602a_-1Re_50000M_0.3.jpg,NACA1602,-1,0.3,0.01292,-0.0152
airfoils-1deg/NACA1603a_-1Re_50000M_0.3.jpg,NACA1603,-1,0.3,0.01323,-0.0212
airfoils-1deg/NACA1604a_-1Re_50000M_0.3.jpg,NACA1604,-1,0.3,0.01358,-0.0295
airfoils-1deg/NACA1605a_-1Re_50000M_0.3.jpg,NACA1605,-1,0.3,0.01402,-0.0401
airfoils-1deg/NACA1606a_-1Re_50000M_0.3.jpg,NACA1606,-1,0.3,0.01455,-0.0517
airfoils-1deg/NACA1607a_-1Re_50000M_0.3.jpg,NACA1607,-1,0.3,0.0152,-0.0647
airfoils-1deg/NACA1608a_-1Re_50000M_0.3.jpg,NACA1608,-1,0.3,0.016,-0.0782
airfoils-1deg/NACA1609a_-1Re_50000M_0.3.jpg,NACA1609,-1,0.3,0.01702,-0.0907
airfoils-1deg/NACA1610a_-1Re_50000M_0.3.jpg,NACA1610,-1,0.3,0.01843,-0.0941
airfoils-1deg/NACA1611a_-1Re_50000M_0.3.jpg,NACA1611,-1,0.3,0.02064,-0.071
airfoils-1deg/NACA1612a_-1Re_50000M_0.3.jpg,NACA1612,-1,0.3,0.0236,-0.0576
airfoils-1deg/NACA1613a_-1Re_50000M_0.3.jpg,NACA1613,-1,0.3,0.02498,-0.2618
airfoils-1deg/NACA1614a_-1Re_50000M_0.3.jpg,NACA1614,-1,0.3,0.02646,-0.339
airfoils-1deg/NACA1615a_-1Re_50000M_0.3.jpg,NACA1615,-1,0.3,0.02854,-0.3788
airfoils-1deg/NACA1616a_-1Re_50000M_0.3.jpg,NACA1616,-1,0.3,0.03094,-0.4144
airfoils-1deg/NACA1617a_-1Re_50000M_0.3.jpg,NACA1617,-1,0.3,0.03445,-0.4081
airfoils-1deg/NACA1618a_-1Re_50000M_0.3.jpg,NACA1618,-1,0.3,0.03828,-0.3823
airfoils-1deg/NACA1619a_-1Re_50000M_0.3.jpg,NACA1619,-1,0.3,0.0416,-0.3795
airfoils-1deg/NACA1620a_-1Re_50000M_0.3.jpg,NACA1620,-1,0.3,0.04537,-0.3645
airfoils-1deg/NACA1621a_-1Re_50000M_0.3.jpg,NACA1621,-1,0.3,0.04855,-0.3721
airfoils-1deg/NACA1622a_-1Re_50000M_0.3.jpg,NACA1622,-1,0.3,0.05236,-0.3691
airfoils-1deg/NACA1623a_-1Re_50000M_0.3.jpg,NACA1623,-1,0.3,0.0569,-0.3699
airfoils-1deg/NACA1625a_-1Re_50000M_0.3.jpg,NACA1625,-1,0.3,0.0657,-0.4002
airfoils-1deg/NACA1628a_-1Re_50000M_0.3.jpg,NACA1628,-1,0.3,0.08433,-0.3845
airfoils-1deg/NACA1702a_-1Re_50000M_0.3.jpg,NACA1702,-1,0.3,0.01298,-0.0134
airfoils-1deg/NACA1703a_-1Re_50000M_0.3.jpg,NACA1703,-1,0.3,0.01328,-0.0219
airfoils-1deg/NACA1704a_-1Re_50000M_0.3.jpg,NACA1704,-1,0.3,0.01365,-0.0328
airfoils-1deg/NACA1705a_-1Re_50000M_0.3.jpg,NACA1705,-1,0.3,0.01409,-0.0449
airfoils-1deg/NACA1706a_-1Re_50000M_0.3.jpg,NACA1706,-1,0.3,0.01462,-0.0579
airfoils-1deg/NACA1707a_-1Re_50000M_0.3.jpg,NACA1707,-1,0.3,0.01527,-0.0718
airfoils-1deg/NACA1708a_-1Re_50000M_0.3.jpg,NACA1708,-1,0.3,0.01608,-0.0853
airfoils-1deg/NACA1709a_-1Re_50000M_0.3.jpg,NACA1709,-1,0.3,0.01715,-0.0944
airfoils-1deg/NACA1710a_-1Re_50000M_0.3.jpg,NACA1710,-1,0.3,0.01881,-0.0814
airfoils-1deg/NACA1711a_-1Re_50000M_0.3.jpg,NACA1711,-1,0.3,0.0212,-0.0482
airfoils-1deg/NACA1712a_-1Re_50000M_0.3.jpg,NACA1712,-1,0.3,0.02366,-0.1315
airfoils-1deg/NACA1713a_-1Re_50000M_0.3.jpg,NACA1713,-1,0.3,0.02478,-0.2859
airfoils-1deg/NACA1714a_-1Re_50000M_0.3.jpg,NACA1714,-1,0.3,0.02662,-0.3397
airfoils-1deg/NACA1715a_-1Re_50000M_0.3.jpg,NACA1715,-1,0.3,0.02889,-0.3743
airfoils-1deg/NACA1716a_-1Re_50000M_0.3.jpg,NACA1716,-1,0.3,0.03144,-0.409
airfoils-1deg/NACA1717a_-1Re_50000M_0.3.jpg,NACA1717,-1,0.3,0.03442,-0.4306
airfoils-1deg/NACA1718a_-1Re_50000M_0.3.jpg,NACA1718,-1,0.3,0.03849,-0.4
airfoils-1deg/NACA1719a_-1Re_50000M_0.3.jpg,NACA1719,-1,0.3,0.04205,-0.3839
airfoils-1deg/NACA1720a_-1Re_50000M_0.3.jpg,NACA1720,-1,0.3,0.04599,-0.3743
airfoils-1deg/NACA1721a_-1Re_50000M_0.3.jpg,NACA1721,-1,0.3,0.04975,-0.3615
airfoils-1deg/NACA1722a_-1Re_50000M_0.3.jpg,NACA1722,-1,0.3,0.05335,-0.3588
airfoils-1deg/NACA1723a_-1Re_50000M_0.3.jpg,NACA1723,-1,0.3,0.05687,-0.3697
airfoils-1deg/NACA1724a_-1Re_50000M_0.3.jpg,NACA1724,-1,0.3,0.06283,-0.3538
airfoils-1deg/NACA1725a_-1Re_50000M_0.3.jpg,NACA1725,-1,0.3,0.06868,-0.3477
airfoils-1deg/NACA1803a_-1Re_50000M_0.3.jpg,NACA1803,-1,0.3,0.01338,-0.024
airfoils-1deg/NACA1804a_-1Re_50000M_0.3.jpg,NACA1804,-1,0.3,0.01375,-0.0366
airfoils-1deg/NACA1805a_-1Re_50000M_0.3.jpg,NACA1805,-1,0.3,0.01418,-0.0502
airfoils-1deg/NACA1806a_-1Re_50000M_0.3.jpg,NACA1806,-1,0.3,0.01471,-0.0643
airfoils-1deg/NACA1807a_-1Re_50000M_0.3.jpg,NACA1807,-1,0.3,0.01535,-0.0786
airfoils-1deg/NACA1808a_-1Re_50000M_0.3.jpg,NACA1808,-1,0.3,0.01619,-0.0904
airfoils-1deg/NACA1809a_-1Re_50000M_0.3.jpg,NACA1809,-1,0.3,0.0174,-0.0901
airfoils-1deg/NACA1810a_-1Re_50000M_0.3.jpg,NACA1810,-1,0.3,0.01923,-0.0656
airfoils-1deg/NACA1811a_-1Re_50000M_0.3.jpg,NACA1811,-1,0.3,0.02157,-0.0331
airfoils-1deg/NACA1812a_-1Re_50000M_0.3.jpg,NACA1812,-1,0.3,0.02366,-0.1711
airfoils-1deg/NACA1813a_-1Re_50000M_0.3.jpg,NACA1813,-1,0.3,0.02512,-0.2909
airfoils-1deg/NACA1814a_-1Re_50000M_0.3.jpg,NACA1814,-1,0.3,0.02729,-0.3352
airfoils-1deg/NACA1815a_-1Re_50000M_0.3.jpg,NACA1815,-1,0.3,0.02969,-0.3688
airfoils-1deg/NACA1816a_-1Re_50000M_0.3.jpg,NACA1816,-1,0.3,0.03209,-0.403
airfoils-1deg/NACA1817a_-1Re_50000M_0.3.jpg,NACA1817,-1,0.3,0.0346,-0.438
airfoils-1deg/NACA1818a_-1Re_50000M_0.3.jpg,NACA1818,-1,0.3,0.03924,-0.3966
airfoils-1deg/NACA1819a_-1Re_50000M_0.3.jpg,NACA1819,-1,0.3,0.04304,-0.3741
airfoils-1deg/NACA1820a_-1Re_50000M_0.3.jpg,NACA1820,-1,0.3,0.04616,-0.3692
airfoils-1deg/NACA1821a_-1Re_50000M_0.3.jpg,NACA1821,-1,0.3,0.05032,-0.3491
airfoils-1deg/NACA1822a_-1Re_50000M_0.3.jpg,NACA1822,-1,0.3,0.05444,-0.3486
airfoils-1deg/NACA1823a_-1Re_50000M_0.3.jpg,NACA1823,-1,0.3,0.05851,-0.3473
airfoils-1deg/NACA1824a_-1Re_50000M_0.3.jpg,NACA1824,-1,0.3,0.06296,-0.3397
airfoils-1deg/NACA1825a_-1Re_50000M_0.3.jpg,NACA1825,-1,0.3,0.06885,-0.2853
airfoils-1deg/NACA1902a_-1Re_50000M_0.3.jpg,NACA1902,-1,0.3,0.01323,-0.0191
airfoils-1deg/NACA1903a_-1Re_50000M_0.3.jpg,NACA1903,-1,0.3,0.01353,-0.0306
airfoils-1deg/NACA1904a_-1Re_50000M_0.3.jpg,NACA1904,-1,0.3,0.01389,-0.0441
airfoils-1deg/NACA1905a_-1Re_50000M_0.3.jpg,NACA1905,-1,0.3,0.01431,-0.0588
airfoils-1deg/NACA1906a_-1Re_50000M_0.3.jpg,NACA1906,-1,0.3,0.01483,-0.0732
airfoils-1deg/NACA1907a_-1Re_50000M_0.3.jpg,NACA1907,-1,0.3,0.0155,-0.0863
airfoils-1deg/NACA1908a_-1Re_50000M_0.3.jpg,NACA1908,-1,0.3,0.01643,-0.0927
airfoils-1deg/NACA1909a_-1Re_50000M_0.3.jpg,NACA1909,-1,0.3,0.0178,-0.0801
airfoils-1deg/NACA1910a_-1Re_50000M_0.3.jpg,NACA1910,-1,0.3,0.01968,-0.0531
airfoils-1deg/NACA1911a_-1Re_50000M_0.3.jpg,NACA1911,-1,0.3,0.02199,-0.0214
airfoils-1deg/NACA1912a_-1Re_50000M_0.3.jpg,NACA1912,-1,0.3,0.02418,-0.1927
airfoils-1deg/NACA1913a_-1Re_50000M_0.3.jpg,NACA1913,-1,0.3,0.02619,-0.2899
airfoils-1deg/NACA1914a_-1Re_50000M_0.3.jpg,NACA1914,-1,0.3,0.02834,-0.3311
airfoils-1deg/NACA1915a_-1Re_50000M_0.3.jpg,NACA1915,-1,0.3,0.03052,-0.365
airfoils-1deg/NACA1916a_-1Re_50000M_0.3.jpg,NACA1916,-1,0.3,0.03286,-0.3993
airfoils-1deg/NACA1917a_-1Re_50000M_0.3.jpg,NACA1917,-1,0.3,0.03529,-0.4349
airfoils-1deg/NACA1918a_-1Re_50000M_0.3.jpg,NACA1918,-1,0.3,0.03945,-0.3934
airfoils-1deg/NACA1919a_-1Re_50000M_0.3.jpg,NACA1919,-1,0.3,0.0434,-0.3718
airfoils-1deg/NACA1920a_-1Re_50000M_0.3.jpg,NACA1920,-1,0.3,0.04667,-0.357
airfoils-1deg/NACA1921a_-1Re_50000M_0.3.jpg,NACA1921,-1,0.3,0.05067,-0.3399
airfoils-1deg/NACA1922a_-1Re_50000M_0.3.jpg,NACA1922,-1,0.3,0.05526,-0.3094
airfoils-1deg/NACA1924a_-1Re_50000M_0.3.jpg,NACA1924,-1,0.3,0.06265,-0.3217
airfoils-1deg/NACA1927a_-1Re_50000M_0.3.jpg,NACA1927,-1,0.3,0.08806,-0.0739
airfoils-1deg/NACA2003a_-1Re_50000M_0.3.jpg,NACA2003,-1,0.3,0.01312,0.0586
airfoils-1deg/NACA2004a_-1Re_50000M_0.3.jpg,NACA2004,-1,0.3,0.01348,0.0525
airfoils-1deg/NACA2005a_-1Re_50000M_0.3.jpg,NACA2005,-1,0.3,0.01391,0.045
airfoils-1deg/NACA2006a_-1Re_50000M_0.3.jpg,NACA2006,-1,0.3,0.01444,0.0355
airfoils-1deg/NACA2007a_-1Re_50000M_0.3.jpg,NACA2007,-1,0.3,0.0151,0.0237
airfoils-1deg/NACA2008a_-1Re_50000M_0.3.jpg,NACA2008,-1,0.3,0.01594,0.0094
airfoils-1deg/NACA2009a_-1Re_50000M_0.3.jpg,NACA2009,-1,0.3,0.017,-0.0082
airfoils-1deg/NACA2010a_-1Re_50000M_0.3.jpg,NACA2010,-1,0.3,0.01831,-0.0287
airfoils-1deg/NACA2011a_-1Re_50000M_0.3.jpg,NACA2011,-1,0.3,0.01996,-0.0502
airfoils-1deg/NACA2012a_-1Re_50000M_0.3.jpg,NACA2012,-1,0.3,0.02205,-0.0688
airfoils-1deg/NACA2013a_-1Re_50000M_0.3.jpg,NACA2013,-1,0.3,0.02478,-0.0785
airfoils-1deg/NACA2014a_-1Re_50000M_0.3.jpg,NACA2014,-1,0.3,0.02851,-0.0728
airfoils-1deg/NACA2015a_-1Re_50000M_0.3.jpg,NACA2015,-1,0.3,0.03352,0.0803
airfoils-1deg/NACA2016a_-1Re_50000M_0.3.jpg,NACA2016,-1,0.3,0.03714,0.0607
airfoils-1deg/NACA2017a_-1Re_50000M_0.3.jpg,NACA2017,-1,0.3,0.04014,-0.0042
airfoils-1deg/NACA2018a_-1Re_50000M_0.3.jpg,NACA2018,-1,0.3,0.04291,-0.0333
airfoils-1deg/NACA2019a_-1Re_50000M_0.3.jpg,NACA2019,-1,0.3,0.04535,-0.0849
